"meteostationID","timestamp","temperature","pressure","humidity","wind_max_ms","wind_min_ms","wind_avg_ms","wind_direction"
"1chipru_a020a62a11eb","1542689385",NULL,NULL,NULL,"7","2.2","4.5","306.9140625"
"1chipru_a020a62a11eb","1542689693",NULL,NULL,NULL,"6.3","1.8","3.9","290.390625"
"1chipru_a020a62a11eb","1542689698",NULL,NULL,NULL,"6.3","1.8","3.9","290.390625"
"1chipru_a020a62a11eb","1542690072",NULL,NULL,NULL,"4.6","2.2","3.7","326.6015625"
"1chipru_a020a62a11eb","1542690379",NULL,NULL,NULL,"6","1.7","4","4.21875"
"1chipru_a020a62a11eb","1542690688",NULL,NULL,NULL,"4.6","1.8","3.3","350.859375"
"1chipru_a020a62a11eb","1542690996",NULL,NULL,NULL,"5","2.1","3.4","308.671875"
"1chipru_a020a62a11eb","1542691305",NULL,NULL,NULL,"5.8","1.8","3.7","330.1171875"
"1chipru_a020a62a11eb","1542691614",NULL,NULL,NULL,"5.3","2.1","3.7","337.8515625"
"1chipru_a020a62a11eb","1542691922",NULL,NULL,NULL,"5.6","1.6","3.6","326.953125"
"1chipru_a020a62a11eb","1542692231",NULL,NULL,NULL,"6.6","1.8","4.1","321.328125"
"1chipru_a020a62a11eb","1542692539",NULL,NULL,NULL,"6.2","2.2","3.8","270.3515625"
"1chipru_a020a62a11eb","1542692848",NULL,NULL,NULL,"6","1.3","3.8","337.1484375"
"1chipru_a020a62a11eb","1542693143",NULL,NULL,NULL,"4.8","1","3.1","304.453125"
"1chipru_a020a62a11eb","1542693454",NULL,NULL,NULL,"5.7","1.6","3.4","327.3046875"
"1chipru_a020a62a11eb","1542693765",NULL,NULL,NULL,"5.3","1.8","3.5","319.21875"
"1chipru_a020a62a11eb","1542694074",NULL,NULL,NULL,"4.8","1.1","3","317.8125"
"1chipru_a020a62a11eb","1542694382",NULL,NULL,NULL,"5.1","2.2","3.6","342.7734375"
"1chipru_a020a62a11eb","1542694691",NULL,NULL,NULL,"5.5","2.6","3.9","358.59375"
"1chipru_a020a62a11eb","1542694999",NULL,NULL,NULL,"5.7","3.1","4.4","343.4765625"
"1chipru_a020a62a11eb","1542695308",NULL,NULL,NULL,"5.6","2.6","4","342.0703125"
"1chipru_a020a62a11eb","1542695629",NULL,NULL,NULL,"5.2","2.6","3.8","5.9765625"
"1chipru_a020a62a11eb","1542695938",NULL,NULL,NULL,"6.5","2.3","4.1","349.453125"
"1chipru_a020a62a11eb","1542695942",NULL,NULL,NULL,"6.5","2.3","4.1","349.453125"
"1chipru_a020a62a11eb","1542696316",NULL,NULL,NULL,"5","2.3","4","2.8125"
"1chipru_a020a62a11eb","1542696624",NULL,NULL,NULL,"5.6","1.2","3.3","347.6953125"
"1chipru_a020a62a11eb","1542696933",NULL,NULL,NULL,"6.2","2.7","4","341.71875"
"1chipru_a020a62a11eb","1542697241",NULL,NULL,NULL,"4.3","2","3.5","353.3203125"
"1chipru_a020a62a11eb","1542697549",NULL,NULL,NULL,"4.7","2.6","3.7","2.109375"
"1chipru_a020a62a11eb","1542697858",NULL,NULL,NULL,"6.2","3.1","5.1","10.1953125"
"1chipru_a020a62a11eb","1542698166",NULL,NULL,NULL,"7.2","4.3","5.9","18.28125"
"1chipru_a020a62a11eb","1542698475",NULL,NULL,NULL,"6.3","3.5","4.9","32.34375"
"1chipru_a020a62a11eb","1542698785",NULL,NULL,NULL,"7","4.5","5.9","33.046875"
"1chipru_a020a62a11eb","1542699092",NULL,NULL,NULL,"8","4.5","6.1","29.1796875"
"1chipru_a020a62a11eb","1542699400",NULL,NULL,NULL,"7.8","4.1","5.9","21.796875"
"1chipru_a020a62a11eb","1542699709",NULL,NULL,NULL,"7.3","4.7","6","31.640625"
"1chipru_a020a62a11eb","1542700017",NULL,NULL,NULL,"8","4.2","6.2","14.4140625"
"1chipru_a020a62a11eb","1542700326",NULL,NULL,NULL,"8.2","5","6.3","11.25"
"1chipru_a020a62a11eb","1542700634",NULL,NULL,NULL,"7.6","5.2","6.4","34.1015625"
"1chipru_a020a62a11eb","1542700943",NULL,NULL,NULL,"8","4.7","6.2","28.4765625"
"1chipru_a020a62a11eb","1542701254",NULL,NULL,NULL,"7.6","4.8","6.2","26.3671875"
"1chipru_a020a62a11eb","1542701560",NULL,NULL,NULL,"8.2","5.6","6.8","24.9609375"
"1chipru_a020a62a11eb","1542701868",NULL,NULL,NULL,"8","5.1","6.4","24.609375"
"1chipru_a020a62a11eb","1542702177",NULL,NULL,NULL,"7.8","4.2","6.4","30.9375"
"1chipru_a020a62a11eb","1542702182",NULL,NULL,NULL,"7.8","4.2","6.4","30.9375"
"1chipru_a020a62a11eb","1545052560",NULL,NULL,NULL,"8.3","5.7","7.4","16.875"
"1chipru_a020a62a11eb","1545052882",NULL,NULL,NULL,"8.1","4.8","6.3","24.9609375"
"1chipru_a020a62a11eb","1545053190",NULL,NULL,NULL,"9","4.8","7.1","12.65625"
"1chipru_a020a62a11eb","1545053499",NULL,NULL,NULL,"8.2","5.5","6.6","20.7421875"
"1chipru_a020a62a11eb","1545053810",NULL,NULL,NULL,"7.3","4.2","6","14.0625"
"1chipru_a020a62a11eb","1545054116",NULL,NULL,NULL,"8.2","4.5","6.3","14.0625"
"1chipru_a020a62a11eb","1545054424",NULL,NULL,NULL,"7.8","4.5","6.3","4.5703125"
"1chipru_a020a62a11eb","1545054732",NULL,NULL,NULL,"7.6","4.6","6.1","5.2734375"
"1chipru_a020a62a11eb","1545055041",NULL,NULL,NULL,"8.1","4.8","6.6","3.1640625"
"1chipru_a020a62a11eb","1545055349",NULL,NULL,NULL,"7.7","5.2","6.7","16.171875"
"1chipru_a020a62a11eb","1545055659",NULL,NULL,NULL,"8.1","4.7","6.2","9.84375"
"1chipru_a020a62a11eb","1545055966",NULL,NULL,NULL,"7.7","5.2","6.5","9.140625"
"1chipru_a020a62a11eb","1545056261",NULL,NULL,NULL,"8.6","4.3","6.1","20.0390625"
"1chipru_a020a62a11eb","1545056571",NULL,NULL,NULL,"7.8","5.3","6.5","356.1328125"
"1chipru_a020a62a11eb","1545056879",NULL,NULL,NULL,"8.6","5","6.3","10.8984375"
"1chipru_a020a62a11eb","1545057187",NULL,NULL,NULL,"9.2","6.1","7.4","23.5546875"
"1chipru_a020a62a11eb","1545057496",NULL,NULL,NULL,"8.8","6.1","7.4","12.3046875"
"1chipru_a020a62a11eb","1545057817",NULL,NULL,NULL,"8.1","4.8","6.4","18.984375"
"1chipru_a020a62a11eb","1545057821",NULL,NULL,NULL,"8.1","4.8","6.4","18.984375"
"1chipru_a020a62a11eb","1545058196",NULL,NULL,NULL,"7.8","3.8","6","21.4453125"
"1chipru_a020a62a11eb","1545058503",NULL,NULL,NULL,"8.2","4.8","6.1","26.015625"
"1chipru_a020a62a11eb","1545058816",NULL,NULL,NULL,"6.7","4.3","5.3","15.8203125"
"1chipru_a020a62a11eb","1545059121",NULL,NULL,NULL,"8.8","3.8","6","23.90625"
"1chipru_a020a62a11eb","1545059429",NULL,NULL,NULL,"8.2","5","6.8","11.953125"
"1chipru_a020a62a11eb","1545059737",NULL,NULL,NULL,"7.5","4","5.8","9.4921875"
"1chipru_a020a62a11eb","1545060045",NULL,NULL,NULL,"7","4.5","5.7","17.2265625"
"1chipru_a020a62a11eb","1545060355",NULL,NULL,NULL,"7.1","4.1","5.4","18.28125"
"1chipru_a020a62a11eb","1545060663",NULL,NULL,NULL,"7.7","4.1","5.8","15.46875"
"1chipru_a020a62a11eb","1545060972",NULL,NULL,NULL,"7.6","4.6","6.1","26.015625"
"1chipru_a020a62a11eb","1545061279",NULL,NULL,NULL,"6.6","4","5.3","13.359375"
"1chipru_a020a62a11eb","1545061588",NULL,NULL,NULL,"7.1","3.7","5.4","16.171875"
"1chipru_a020a62a11eb","1545061897",NULL,NULL,NULL,"6.5","4","5.2","18.984375"
"1chipru_a020a62a11eb","1545062205",NULL,NULL,NULL,"6.5","3.7","4.9","20.0390625"
"1chipru_a020a62a11eb","1545062514",NULL,NULL,NULL,"5.5","3.8","4.6","10.546875"
"1chipru_a020a62a11eb","1545062823",NULL,NULL,NULL,"5","3.2","4.2","1.0546875"
"1chipru_a020a62a11eb","1545063131",NULL,NULL,NULL,"4.3","3.2","3.8","5.2734375"
"1chipru_a020a62a11eb","1545063440",NULL,NULL,NULL,"4.2","2.7","3.4","4.21875"
"1chipru_a020a62a11eb","1545063735",NULL,NULL,NULL,"3.7","0","1.8","330.8203125"
"1chipru_a020a62a11eb","1545064043",NULL,NULL,NULL,"1.6","0.1","1.1","325.546875"
"1chipru_a020a62a11eb","1545064421",NULL,NULL,NULL,"1.3","0","0.5","325.546875"
"1chipru_a020a62a11eb","1545064729",NULL,NULL,NULL,"1.8","0.8","1.3","326.25"
"1chipru_a020a62a11eb","1545065038",NULL,NULL,NULL,"1.8","1.1","1.5","322.03125"
"1chipru_a020a62a11eb","1545065346",NULL,NULL,NULL,"1.7","0.2","1.3","321.6796875"
"1chipru_a020a62a11eb","1545065655",NULL,NULL,NULL,"1.8","0.8","1.4","320.625"
"1chipru_a020a62a11eb","1545065976",NULL,NULL,NULL,"1.8","1","1.4","315"
"1chipru_a020a62a11eb","1545066286",NULL,NULL,NULL,"2.2","1.1","1.6","322.734375"
"1chipru_a020a62a11eb","1545066594",NULL,NULL,NULL,"2.3","0","1.2","321.6796875"
"1chipru_a020a62a11eb","1545066902",NULL,NULL,NULL,"2","1","1.3","321.6796875"
"1chipru_a020a62a11eb","1545067210",NULL,NULL,NULL,"3.2","1.1","2.1","339.609375"
"1chipru_a020a62a11eb","1545067519",NULL,NULL,NULL,"2.7","0.8","1.9","334.3359375"
"1chipru_a020a62a11eb","1545067828",NULL,NULL,NULL,"2.8","1.5","2.3","339.2578125"
"1chipru_a020a62a11eb","1545068136",NULL,NULL,NULL,"3.1","1.1","1.9","317.8125"
"1chipru_a020a62a11eb","1545068444",NULL,NULL,NULL,"4.5","1.5","2.6","356.1328125"
"1chipru_a020a62a11eb","1545068752",NULL,NULL,NULL,"4.8","2.2","3.4","345.9375"
"1chipru_a020a62a11eb","1545069061",NULL,NULL,NULL,"6.1","2","3.5","355.078125"
"1chipru_a020a62a11eb","1545069373",NULL,NULL,NULL,"6.1","3.7","4.9","349.453125"
"1chipru_a020a62a11eb","1545069679",NULL,NULL,NULL,"5.8","3.5","4.8","348.046875"
"1chipru_a020a62a11eb","1545069986",NULL,NULL,NULL,"5.1","2.2","3.5","335.390625"
"1chipru_a020a62a11eb","1545070295",NULL,NULL,NULL,"5.1","2.7","3.8","334.6875"
"1chipru_a020a62a11eb","1545070675",NULL,NULL,NULL,"5.1","1.8","3.1","346.9921875"
"1chipru_a020a62a11eb","1545070981",NULL,NULL,NULL,"5","2.8","3.7","355.4296875"
"1chipru_a020a62a11eb","1545071277",NULL,NULL,NULL,"5.1","3.2","4","344.8828125"
"1chipru_a020a62a11eb","1545071585",NULL,NULL,NULL,"5.5","2.8","3.9","355.78125"
"1chipru_a020a62a11eb","1545071893",NULL,NULL,NULL,"7.8","3","4.8","2.8125"
"1chipru_a020a62a11eb","1545072203",NULL,NULL,NULL,"6.5","3.1","4.5","330.46875"
"1chipru_a020a62a11eb","1545072511",NULL,NULL,NULL,"6.2","2.8","5.1","346.9921875"
"1chipru_a020a62a11eb","1545072820",NULL,NULL,NULL,"5","2.1","3.3","349.8046875"
"1chipru_a020a62a11eb","1545073128",NULL,NULL,NULL,"5.8","2","3.8","339.2578125"
"1chipru_a020a62a11eb","1545073450",NULL,NULL,NULL,"5","2","3.8","337.8515625"
"1chipru_a020a62a11eb","1545073758",NULL,NULL,NULL,"4.3","2.1","3.1","328.7109375"
"1chipru_a020a62a11eb","1545074068",NULL,NULL,NULL,"5.3","1.7","3.6","310.4296875"
"1chipru_a020a62a11eb","1545074374",NULL,NULL,NULL,"5.1","2.1","3.2","314.6484375"
"1chipru_a020a62a11eb","1545074685",NULL,NULL,NULL,"5.7","2.5","3.7","333.984375"
"1chipru_a020a62a11eb","1545074991",NULL,NULL,NULL,"5.3","2.5","3.8","319.921875"
"1chipru_a020a62a11eb","1545075301",NULL,NULL,NULL,"5.6","1.8","3.8","334.6875"
"1chipru_a020a62a11eb","1545075609",NULL,NULL,NULL,"4.6","1.3","2.8","305.5078125"
"1chipru_a020a62a11eb","1545075917",NULL,NULL,NULL,"5.6","1.3","3.4","358.2421875"
"1chipru_a020a62a11eb","1545076226",NULL,NULL,NULL,"5.8","2.3","3.7","344.8828125"
"1chipru_a020a62a11eb","1545076534",NULL,NULL,NULL,"6.1","2.1","4","346.2890625"
"1chipru_a020a62a11eb","1545076538",NULL,NULL,NULL,"6.1","2.1","4","346.2890625"
"1chipru_a020a62a11eb","1545076916",NULL,NULL,NULL,"4.6","1.7","3","300.5859375"
"1chipru_a020a62a11eb","1545077220",NULL,NULL,NULL,"5","1.5","3.2","331.875"
"1chipru_a020a62a11eb","1545077529",NULL,NULL,NULL,"5.1","1.8","3.7","311.1328125"
"1chipru_a020a62a11eb","1545077837",NULL,NULL,NULL,"6.1","1.5","3.3","296.3671875"
"1chipru_a020a62a11eb","1545078133",NULL,NULL,NULL,"7.7","2.5","4.7","311.1328125"
"1chipru_a020a62a11eb","1545078441",NULL,NULL,NULL,"6.5","2.2","3.1","330.1171875"
"1chipru_a020a62a11eb","1545078749",NULL,NULL,NULL,"5.8","1.6","3.2","267.890625"
"1chipru_a020a62a11eb","1545079059",NULL,NULL,NULL,"5.2","2.7","3.8","346.9921875"
"1chipru_a020a62a11eb","1545079367",NULL,NULL,NULL,"5","2.2","3.8","349.1015625"
"1chipru_a020a62a11eb","1545079675",NULL,NULL,NULL,"6","2.8","4.1","336.4453125"
"1chipru_a020a62a11eb","1545079984",NULL,NULL,NULL,"4.8","1.8","3.3","342.421875"
"1chipru_a020a62a11eb","1545080292",NULL,NULL,NULL,"4.5","2","3.1","331.875"
"1chipru_a020a62a11eb","1545080600",NULL,NULL,NULL,"5.1","1.3","3.5","296.3671875"
"1chipru_a020a62a11eb","1545080909",NULL,NULL,NULL,"3.8","0.2","2.4","296.3671875"
"1chipru_a020a62a11eb","1545081219",NULL,NULL,NULL,"5","1.5","3.1","322.03125"
"1chipru_a020a62a11eb","1545081539",NULL,NULL,NULL,"5.8","1.5","3.3","332.2265625"
"1chipru_a020a62a11eb","1545081848",NULL,NULL,NULL,"4.2","2.1","3","349.1015625"
"1chipru_a020a62a11eb","1545082156",NULL,NULL,NULL,"4.5","1.1","2.6","333.28125"
"1chipru_a020a62a11eb","1545082465",NULL,NULL,NULL,"4.2","1.2","2.6","335.390625"
"1chipru_a020a62a11eb","1545082773",NULL,NULL,NULL,"4.7","2","3.3","336.796875"
"1chipru_a020a62a11eb","1545082777",NULL,NULL,NULL,"4.7","2","3.3","336.796875"
"1chipru_a020a62a11eb","1545083154",NULL,NULL,NULL,"4.2","1.8","3.1","0.3515625"
"1chipru_a020a62a11eb","1545083459",NULL,NULL,NULL,"4.3","2.1","3.3","4.5703125"
"1chipru_a020a62a11eb","1545083768",NULL,NULL,NULL,"4.5","2.7","3.6","338.203125"
"1chipru_a020a62a11eb","1545084385",NULL,NULL,NULL,"5.5","2.3","4.1","341.3671875"
"1chipru_a020a62a11eb","1545084693",NULL,NULL,NULL,"5.5","2.3","4.2","349.453125"
"1chipru_a020a62a11eb","1545085002",NULL,NULL,NULL,"6","2.7","4.1","346.2890625"
"1chipru_a020a62a11eb","1545085297",NULL,NULL,NULL,"4.8","2.5","3.5","333.28125"
"1chipru_a020a62a11eb","1545085606",NULL,NULL,NULL,"4.7","2","3.1","351.9140625"
"1chipru_a020a62a11eb","1545085914",NULL,NULL,NULL,"4.1","1.3","2.9","347.6953125"
"1chipru_a020a62a11eb","1545086223",NULL,NULL,NULL,"3.8","1.7","2.8","349.8046875"
"1chipru_a020a62a11eb","1545086531",NULL,NULL,NULL,"5.1","2.8","3.8","348.046875"
"1chipru_a020a62a11eb","1545086840",NULL,NULL,NULL,"4.6","2.5","3.4","346.640625"
"1chipru_a020a62a11eb","1545087149",NULL,NULL,NULL,"4.6","2.6","3.6","356.1328125"
"1chipru_a020a62a11eb","1545087456",NULL,NULL,NULL,"4.1","1.5","2.5","353.671875"
"1chipru_a020a62a11eb","1545087769",NULL,NULL,NULL,"4.7","2","3.3","334.6875"
"1chipru_a020a62a11eb","1545088073",NULL,NULL,NULL,"5.2","1.8","3.5","348.3984375"
"1chipru_a020a62a11eb","1545088383",NULL,NULL,NULL,"6.5","2.1","3.7","347.34375"
"1chipru_a020a62a11eb","1545088704",NULL,NULL,NULL,"8","2.5","3.9","344.8828125"
"1chipru_a020a62a11eb","1545089013",NULL,NULL,NULL,"7.2","1.8","4.4","328.7109375"
"1chipru_a020a62a11eb","1545089016",NULL,NULL,NULL,"7.2","1.8","4.4","328.7109375"
"1chipru_a020a62a11eb","1545089391",NULL,NULL,NULL,"4.7","1.8","3.1","350.15625"
"1chipru_a020a62a11eb","1545090506",NULL,NULL,NULL,"3.2","1.1","2.1","338.203125"
"1chipru_a020a62a11eb","1545090813",NULL,NULL,NULL,"3.7","1.2","2.4","323.4375"
"1chipru_a020a62a11eb","1545091122",NULL,NULL,NULL,"5","1.5","2.6","342.421875"
"1chipru_a020a62a11eb","1545091430",NULL,NULL,NULL,"3.8","1.2","2.3","299.53125"
"1chipru_a020a62a11eb","1545091739",NULL,NULL,NULL,"5","1.2","2.8","302.6953125"
"1chipru_a020a62a11eb","1545092047",NULL,NULL,NULL,"3.7","1","2.3","279.140625"
"1chipru_a020a62a11eb","1545092356",NULL,NULL,NULL,"4.2","1.5","2.3","353.671875"
"1chipru_a020a62a11eb","1545092664",NULL,NULL,NULL,"4","1.6","2.5","348.3984375"
"1chipru_a020a62a11eb","1545092973",NULL,NULL,NULL,"3.7","1.5","2.6","350.15625"
"1chipru_a020a62a11eb","1545093281",NULL,NULL,NULL,"3.2","1","2.1","314.6484375"
"1chipru_a020a62a11eb","1545093591",NULL,NULL,NULL,"3.3","1.3","2.4","315.703125"
"1chipru_a020a62a11eb","1545093899",NULL,NULL,NULL,"3","1.1","2.1","335.390625"
"1chipru_a020a62a11eb","1545094206",NULL,NULL,NULL,"3.7","1.7","2.6","307.265625"
"1chipru_a020a62a11eb","1545094515",NULL,NULL,NULL,"3.2","1.3","2.2","286.875"
"1chipru_a020a62a11eb","1545094824",NULL,NULL,NULL,"3.6","1.5","2.4","346.2890625"
"1chipru_a020a62a11eb","1545095132",NULL,NULL,NULL,"3.3","1.3","2.3","331.875"
"1chipru_a020a62a11eb","1545096080",NULL,NULL,NULL,"4.1","1.2","2.6","309.0234375"
"1chipru_a020a62a11eb","1545096387",NULL,NULL,NULL,"3.8","1.5","2.6","269.6484375"
"1chipru_a020a62a11eb","1545096696",NULL,NULL,NULL,"3.3","1.1","2.2","331.5234375"
"1chipru_a020a62a11eb","1545097004",NULL,NULL,NULL,"4.3","1.2","2.9","345.9375"
"1chipru_a020a62a11eb","1545097316",NULL,NULL,NULL,"4.5","2.2","3.2","326.6015625"
"1chipru_a020a62a11eb","1545097621",NULL,NULL,NULL,"5.5","1.8","3.5","3.8671875"
"1chipru_a020a62a11eb","1545097930",NULL,NULL,NULL,"4.6","1.8","3.2","322.734375"
"1chipru_a020a62a11eb","1545098238",NULL,NULL,NULL,"4.5","1.3","2.8","356.484375"
"1chipru_a020a62a11eb","1545098547",NULL,NULL,NULL,"4.7","1.7","3.3","312.1875"
"1chipru_a020a62a11eb","1545098855",NULL,NULL,NULL,"4.8","0.2","2.8","303.75"
"1chipru_a020a62a11eb","1545099164",NULL,NULL,NULL,"5.6","1.8","3.6","342.0703125"
"1chipru_a020a62a11eb","1545099459",NULL,NULL,NULL,"4.8","1.7","3","339.9609375"
"1chipru_a020a62a11eb","1545099768",NULL,NULL,NULL,"4","1.7","2.7","336.09375"
"1chipru_a020a62a11eb","1545100076",NULL,NULL,NULL,"4.8","1.8","3.1","308.671875"
"1chipru_a020a62a11eb","1545101133",NULL,NULL,NULL,"3.3","1","2.2","322.734375"
"1chipru_a020a62a11eb","1545101441",NULL,NULL,NULL,"4.3","1.2","2.5","311.8359375"
"1chipru_a020a62a11eb","1545101767",NULL,NULL,NULL,"4.2","1.5","2.5","309.0234375"
"1chipru_a020a62a11eb","1545102076",NULL,NULL,NULL,"5.1","1.5","2.9","279.84375"
"1chipru_a020a62a11eb","1545102385",NULL,NULL,NULL,"4.5","1.6","2.8","290.390625"
"1chipru_a020a62a11eb","1545102694",NULL,NULL,NULL,"4.3","1.8","3","279.140625"
"1chipru_a020a62a11eb","1545103002",NULL,NULL,NULL,"4.6","2.1","3.2","352.6171875"
"1chipru_a020a62a11eb","1545103323",NULL,NULL,NULL,"5.5","1.3","3.1","321.328125"
"1chipru_a020a62a11eb","1545103632",NULL,NULL,NULL,"3.8","1.5","2.7","286.5234375"
"1chipru_a020a62a11eb","1545103941",NULL,NULL,NULL,"4.3","1.2","2.9","348.046875"
"1chipru_a020a62a11eb","1545104249",NULL,NULL,NULL,"4","1.2","2.5","329.765625"
"1chipru_a020a62a11eb","1545104557",NULL,NULL,NULL,"3.8","1.3","2","300.9375"
"1chipru_a020a62a11eb","1545104866",NULL,NULL,NULL,"4","1.1","2.3","317.109375"
"1chipru_a020a62a11eb","1545105174",NULL,NULL,NULL,"3.7","1.1","2.1","301.2890625"
"1chipru_a020a62a11eb","1545105482",NULL,NULL,NULL,"4.1","2.5","3.1","313.2421875"
"1chipru_a020a62a11eb","1545105791",NULL,NULL,NULL,"3.6","1.5","2.7","290.7421875"
"1chipru_a020a62a11eb","1545106100",NULL,NULL,NULL,"4.1","1.6","2.7","296.3671875"
"1chipru_a020a62a11eb","1545106408",NULL,NULL,NULL,"4.5","1.8","2.7","318.8671875"
"1chipru_a020a62a11eb","1545106704",NULL,NULL,NULL,"3.3","1.6","2.3","341.3671875"
"1chipru_a020a62a11eb","1545107012",NULL,NULL,NULL,"3.1","1.2","2","330.8203125"
"1chipru_a020a62a11eb","1545107390",NULL,NULL,NULL,"3.3","1.2","2.2","331.875"
"1chipru_a020a62a11eb","1545107700",NULL,NULL,NULL,"3.6","1.3","2.1","300.9375"
"1chipru_a020a62a11eb","1545108007",NULL,NULL,NULL,"2.8","1.1","2.1","331.875"
"1chipru_a020a62a11eb","1545108316",NULL,NULL,NULL,"3.2","1.3","2.3","322.3828125"
"1chipru_a020a62a11eb","1545108624",NULL,NULL,NULL,"5.1","1.3","2.9","310.078125"
"1chipru_a020a62a11eb","1545108932",NULL,NULL,NULL,"4","1.5","2.5","312.890625"
"1chipru_a020a62a11eb","1545109254",NULL,NULL,NULL,"4","1.2","2.6","312.5390625"
"1chipru_a020a62a11eb","1545109562",NULL,NULL,NULL,"4.5","1.5","2.5","322.3828125"
"1chipru_a020a62a11eb","1545109871",NULL,NULL,NULL,"5","1.5","2.5","339.9609375"
"1chipru_a020a62a11eb","1545110180",NULL,NULL,NULL,"5.1","1.1","3","310.078125"
"1chipru_a020a62a11eb","1545110488",NULL,NULL,NULL,"4","1.6","2.6","295.6640625"
"1chipru_a020a62a11eb","1545110797",NULL,NULL,NULL,"3.8","1.2","2.5","312.5390625"
"1chipru_a020a62a11eb","1545111104",NULL,NULL,NULL,"4.5","1.5","2.6","338.90625"
"1chipru_a020a62a11eb","1545111414",NULL,NULL,NULL,"3.6","1.1","2.4","344.1796875"
"1chipru_a020a62a11eb","1545111722",NULL,NULL,NULL,"4.1","1.5","2.6","317.109375"
"1chipru_a020a62a11eb","1545112030",NULL,NULL,NULL,"5.8","1.8","3.5","289.6875"
"1chipru_a020a62a11eb","1545112339",NULL,NULL,NULL,"5.2","2.7","3.7","319.921875"
"1chipru_a020a62a11eb","1545112648",NULL,NULL,NULL,"5.7","1.7","3.4","333.6328125"
"1chipru_a020a62a11eb","1545112956",NULL,NULL,NULL,"5.3","1.3","3.2","358.59375"
"1chipru_a020a62a11eb","1545113264",NULL,NULL,NULL,"5.8","2.1","3.3","313.59375"
"1chipru_a020a62a11eb","1545113268",NULL,NULL,NULL,"5.8","2.1","3.3","313.59375"
"1chipru_a020a62a11eb","1545113643",NULL,NULL,NULL,"5.2","2.1","3.4","329.765625"
"1chipru_a020a62a11eb","1545113951",NULL,NULL,NULL,"6","2","3.5","290.7421875"
"1chipru_a020a62a11eb","1545114259",NULL,NULL,NULL,"5.2","1.2","3.1","323.7890625"
"1chipru_a020a62a11eb","1545114568",NULL,NULL,NULL,"4.6","1.5","3","291.796875"
"1chipru_a020a62a11eb","1545114876",NULL,NULL,NULL,"6.2","2","3.2","317.4609375"
"1chipru_a020a62a11eb","1545115186",NULL,NULL,NULL,"4.6","1.7","3.3","303.046875"
"1chipru_a020a62a11eb","1545115493",NULL,NULL,NULL,"4.6","1.5","3","311.1328125"
"1chipru_a020a62a11eb","1545115802",NULL,NULL,NULL,"4.1","1","2.4","267.1875"
"1chipru_a020a62a11eb","1545116109",NULL,NULL,NULL,"5","1.8","3.3","319.921875"
"1chipru_a020a62a11eb","1545116418",NULL,NULL,NULL,"6.1","1.3","3.1","321.6796875"
"1chipru_a020a62a11eb","1545116728",NULL,NULL,NULL,"5.1","2.1","3.2","351.5625"
"1chipru_a020a62a11eb","1545117035",NULL,NULL,NULL,"5.3","1.7","3.5","340.6640625"
"1chipru_a020a62a11eb","1545117344",NULL,NULL,NULL,"4.6","1.5","3","10.8984375"
"1chipru_a020a62a11eb","1545117652",NULL,NULL,NULL,"4.8","1.5","3.1","309.375"
"1chipru_a020a62a11eb","1545117961",NULL,NULL,NULL,"4","1.8","3","298.125"
"1chipru_a020a62a11eb","1545118270",NULL,NULL,NULL,"4.2","1.8","2.7","318.1640625"
"1chipru_a020a62a11eb","1545118578",NULL,NULL,NULL,"4.5","2.2","3.2","330.46875"
"1chipru_a020a62a11eb","1545118887",NULL,NULL,NULL,"3.8","0.8","2.3","323.4375"
"1chipru_a020a62a11eb","1545119195",NULL,NULL,NULL,"3.6","1.6","2.5","359.6484375"
"1chipru_a020a62a11eb","1545119504",NULL,NULL,NULL,"4.2","1.6","2.7","326.6015625"
"1chipru_a020a62a11eb","1545119507",NULL,NULL,NULL,"4.2","1.6","2.7","326.6015625"
"1chipru_a020a62a11eb","1545119892",NULL,NULL,NULL,"4.2","1.6","3","25.6640625"
"1chipru_a020a62a11eb","1545120200",NULL,NULL,NULL,"5","1.1","3.1","24.609375"
"1chipru_a020a62a11eb","1545120507",NULL,NULL,NULL,"4.3","1.7","2.9","354.0234375"
"1chipru_a020a62a11eb","1545120817",NULL,NULL,NULL,"5.1","1.2","3","349.8046875"
"1chipru_a020a62a11eb","1545121125",NULL,NULL,NULL,"5.6","2.5","3.5","18.984375"
"1chipru_a020a62a11eb","1545121433",NULL,NULL,NULL,"5.6","3.1","4.5","23.5546875"
"1chipru_a020a62a11eb","1545121742",NULL,NULL,NULL,"6","3.7","4.9","25.3125"
"1chipru_a020a62a11eb","1545122051",NULL,NULL,NULL,"7","3.2","4.8","22.5"
"1chipru_a020a62a11eb","1545122359",NULL,NULL,NULL,"6.2","3.6","4.7","42.5390625"
"1chipru_a020a62a11eb","1545122667",NULL,NULL,NULL,"6.1","3.6","5.1","41.484375"
"1chipru_a020a62a11eb","1545122976",NULL,NULL,NULL,"6.8","3.5","5.2","23.203125"
"1chipru_a020a62a11eb","1545123284",NULL,NULL,NULL,"6.3","3","4.8","31.2890625"
"1chipru_a020a62a11eb","1545123593",NULL,NULL,NULL,"6.5","3.5","5.1","24.9609375"
"1chipru_a020a62a11eb","1545123901",NULL,NULL,NULL,"7.5","4.3","6","33.3984375"
"1chipru_a020a62a11eb","1545124210",NULL,NULL,NULL,"7.6","3.6","5.5","26.3671875"
